"name","ID","speed","weight","pVGRF_N","pVACC_g","pRGRF_N","pRACC_g"
"2017-12-05_ED_4km_m1_1_108.txt",108,4,60,728.4,1.3,741.42,1.31
"2017-12-05_ED_5km_m1_1_108.txt",108,5,60,772.66,1.44,790.35,1.45
"2017-12-05_ED_6km_m1_1_108.txt",108,6,60,829.82,1.61,856.7,1.66
"2017-12-05_ED_2km_m1_1_109.txt",109,2,72.3,862.01,1.16,867.81,1.18
"2017-12-05_ED_3km_m1_1_109.txt",109,3,72.3,933.07,1.28,947.25,1.31
"2017-12-05_ED_4km_m1_1_109.txt",109,4,72.3,996.06,1.48,1013.36,1.49
"2017-12-05_ED_5km_m1_1_109.txt",109,5,72.3,1037.58,1.57,1063.17,1.59
"2017-12-05_ED_6km_m1_1_109.txt",109,6,72.3,1078.04,1.68,1115.93,1.73
"2017-12-05_ED_2km_m1_1_110.txt",110,2,83.9,1089.51,1.26,1100.91,1.28
"2017-12-05_ED_3km_m1_1_110.txt",110,3,83.9,1146.78,1.36,1164.37,1.38
"2017-12-05_ED_4km_m1_1_110.txt",110,4,83.9,1169.38,1.42,1194.33,1.43
"2017-12-05_ED_5km_m1_1_110.txt",110,5,83.9,1205.32,1.51,1241.77,1.53
"2017-12-05_ED_6km_m1_1_110.txt",110,6,83.9,1275.82,1.65,1339.72,1.72
"2017-12-05_ED_2km_m1_1_111.txt",111,2,75.6,968.46,1.16,979.46,1.21
"2017-12-05_ED_3km_m1_1_111.txt",111,3,75.6,1028.56,1.3,1038.13,1.33
"2017-12-05_ED_4km_m1_1_111.txt",111,4,75.6,1067.98,1.42,1087.42,1.44
"2017-12-05_ED_5km_m1_1_111.txt",111,5,75.6,1096.43,1.43,1131.46,1.54
"2017-12-05_ED_6km_m1_1_111.txt",111,6,75.6,1157.38,1.51,1207.18,1.66
"2017-12-05_ED_2km_m1_1_112.txt",112,2,59.1,812.21,1.23,830.54,1.25
"2017-12-05_ED_3km_m1_1_112.txt",112,3,59.1,852.58,1.32,877.1,1.35
"2017-12-05_ED_4km_m1_1_112.txt",112,4,59.1,899.18,1.44,931.29,1.49
"2017-12-05_ED_5km_m1_1_112.txt",112,5,59.1,950.48,1.53,986.24,1.6
"2017-12-05_ED_6km_m1_1_112.txt",112,6,59.1,1052.44,1.73,1084.96,1.85
"2017-12-06_ED_2km_m1_1_113.txt",113,2,77.8,911.56,1.25,917.6,1.3
"2017-12-06_ED_3km_m1_1_113.txt",113,3,77.8,981.13,1.37,988.86,1.44
"2017-12-06_ED_4km_m1_1_113.txt",113,4,77.8,1003.81,1.44,1023.18,1.49
"2017-12-06_ED_5km_m1_1_113.txt",113,5,77.8,1002.7,1.48,1039.1,1.55
"2017-12-06_ED_6km_m1_1_113.txt",113,6,77.8,1010.21,1.55,1041.88,1.68
"2017-12-06_ED_2km_m1_1_114.txt",114,2,65.5,893.92,1.31,903.38,1.31
